35.661028762615224,140.01461325311075
35.66102836973812,140.0146124574741
35.6610308867905,140.01461476123023
35.66104475131684,140.01462984397202
35.66104588370969,140.01462965126865
35.66104830440154,140.01463887082116
35.66105827454942,140.01464810339004
35.66107411491495,140.0146588742752
35.66108535982687,140.01467908468933
35.66108328980426,140.01469125828365
35.661077762373345,140.0147016264926
35.66107337244145,140.0147111272432
35.661070322016386,140.01472283970932
35.66106301093188,140.0147371508411
35.66104433275495,140.01476860802066
35.66103844285384,140.01477611422575
35.661030666104395,140.01478687369956
35.66102510353059,140.0147988467312
35.66101360571502,140.0148189872276
35.66100502012132,140.0148339464082
35.66100128141786,140.01484127048056
35.66099699856576,140.0148489912445
35.6609907289496,140.0148571900552
35.660983900588526,140.01486576492448
35.66097462096716,140.0148818138619
35.660968951119855,140.01488904015304
35.66096185916146,140.01489692013433
35.66095495988296,140.0149050882003
35.66095072614741,140.0149139235602
35.66094339570593,140.01494279906655
35.660936973304295,140.0149583147754
35.66093302003691,140.01496727616757
35.660930089598686,140.01497357731003
35.66092865834111,140.01497653664737
35.66092808126772,140.01497722752492
35.660928009741056,140.0149771496491
35.66092777127841,140.01497732625276
35.66092738329577,140.01497934611027
35.66091815998005,140.01500621506602
35.660915735302865,140.01501202372432
35.660909474894765,140.01502106709782
35.66090275727904,140.0150277519675
35.66089523064596,140.01503729590675
35.66088236291926,140.01505552854218
35.66087433535193,140.01506385822069
35.660873617996025,140.0150636983462
35.66086944837006,140.01506836720833
35.66086418497902,140.01507930301003
35.6608472633702,140.0151012981093
35.66083648925446,140.01512533523868
35.66082854478522,140.0151356698532
35.6608247995671,140.0151393708278
35.66081855942437,140.01514630917282
35.660801628407945,140.01517524850303
35.66078727594714,140.0151955795908
35.66078227929725,140.01520433638737
35.66077588294762,140.01521663261911
35.660770615697054,140.01522617580363
35.6607615473134,140.01523822934013
35.660753540125995,140.01524977581184
35.66074196121075,140.01527361924508
35.66074104385239,140.01527315658595
35.66074014792804,140.01527295427488
35.66073737297224,140.01527710114826
35.660726984958096,140.01528961402855
35.660715135439546,140.01530207344416
35.66070984567306,140.0153098414423
35.660710632355816,140.01530753470493
35.66071235182278,140.01530724123836
35.66071293571123,140.0153076265546
35.6607124923739,140.015308202166
35.66071390828513,140.0153055819158
35.66071098282371,140.01531288028892
35.660710232831086,140.0153168182267
35.66070993426414,140.01531863907948
35.66070747763067,140.01532382441445
35.660702203011226,140.01532992199054
35.660691808115374,140.01533221620988
35.660689707660794,140.0153326327587
35.66069143727146,140.01533503767467
35.66068915577584,140.01533300736992
35.660688674616594,140.01533323187354
